Date|Win?|Points For|Points Against|OT?|Opponent
Nov 6, 2018|L|56|73||N. Mex. St.
Nov 11, 2018|W|82|63||UCSB
Nov 16, 2018|L|78|89||Miami (Ohio)
Nov 17, 2018|L|78 |80|OT|Incarnate Word
Nov 18, 2018|W|76|51||Towson
Nov 24, 2018|L|61|79||ETSU
Nov 26, 2018|L|60|102||Gonzaga
Dec 1, 2018|L|88|95||Drake
Dec 3, 2018|L|59|81||Iowa St.
Dec 8, 2018|W|74|67||E. Washington
Dec 15, 2018|W|74|67||Missouri St.
Dec 17, 2018|L|53|60||Montana
Dec 19, 2018|W|90|43||Northland
Dec 29, 2018|W|71|65||South Dakota
Dec 30, 2018|L|87 |90|OT|South Dakota
Jan 2, 2019|L|77|90||PFW
Jan 6, 2019|W|85|53||Neb.-Omaha
Jan 10, 2019|W|85|69||
Jan 16, 2019|L|65|80||W. Illinois
Jan 19, 2019|W|67|65||Denver
Jan 24, 2019|L|69|87||North Dakota
Jan 26, 2019|W|67|57||S. Dak. St.
Feb 2, 2019|W|78|76||Oral Roberts
Feb 6, 2019|W|74|70||W. Illinois
Feb 9, 2019|W|81|71||North Dakota
Feb 14, 2019|W|85|73||Denver
Feb 16, 2019|L|77|78||Oral Roberts

Total Points For:|1997
Total Points Against:|1974
Average Points For:|73.962962963
Average Points Against:|73.1111111111
Average Point Difference:|0.851851851852

Win Percentage:|51.8518518519
