Date|Win?|Points For|Points Against|OT?|Opponent
Nov 6, 2018|L|74 |77|OT|Stony Brook
Nov 8, 2018|L|61|69||Siena
Nov 11, 2018|L|57|76||Virginia
Nov 17, 2018|L|61|84||Michigan
Nov 18, 2018|L|55|90||South Carolina
Nov 24, 2018|W|70|43||Manhattan
Nov 28, 2018|L|53|69||Vermont
Dec 1, 2018|L|52|73||Princeton
Dec 5, 2018|W|68|64||Towson
Dec 8, 2018|L|79|82||Valparaiso
Dec 14, 2018|W|70|64||Howard
Dec 22, 2018|L|61|75||Harvard
Dec 29, 2018|W|71|67 |OT|American
Jan 6, 2019|W|70|56||Saint Joseph&#039;s
Jan 9, 2019|L|66|72||Dayton
Jan 12, 2019|L|56|76||Richmond
Jan 16, 2019|W|59|56||La Salle
Jan 20, 2019|L|85 |91|OT|Duquesne
Jan 23, 2019|L|62|73||Davidson
Jan 26, 2019|L|55|62||George Mason
Jan 30, 2019|W|79|61||Fordham
Feb 6, 2019|L|50|60||VCU
Feb 9, 2019|L|63|89||Richmond
Feb 13, 2019|L|58|73||Saint Louis
Feb 16, 2019|L|69|85||Duquesne

Total Points For:|1604
Total Points Against:|1787
Average Points For:|64.16
Average Points Against:|71.48
Average Point Difference:|-7.32

Win Percentage:|28.0
