Date|Win?|Points For|Points Against|OT?|Opponent
Nov 7, 2018|W|81|34||
Nov 9, 2018|W|113|83||
Nov 12, 2018|L|69|76||UT-Rio Grande Valley
Nov 16, 2018|W|73|67||UT-Arlington
Nov 17, 2018|L|54 |57|OT|UC Davis
Nov 21, 2018|W|61|58||St. Marys (Tx.)
Nov 26, 2018|L|59|68||UT-Rio Grande Valley
Dec 2, 2018|L|51|79||Tennessee
Dec 5, 2018|L|55|61||Texas St.
Dec 18, 2018|W|81|63||
Dec 20, 2018|L|50|64||UT-San Antonio
Dec 22, 2018|L|68|73||Louisiana Tech
Dec 29, 2018|L|59|69||Oklahoma St.
Jan 2, 2019|W|87|75||Cent. Arkansas
Jan 5, 2019|L|55|61||Lamar
Jan 9, 2019|W|62|61||Northwestern St.
Jan 16, 2019|L|50|72||Sam Houston
Jan 19, 2019|W|76|61||New Orleans
Jan 23, 2019|W|75|73||Nicholls St.
Jan 30, 2019|L|71|78||Abil Christian
Feb 2, 2019|L|72|73||Houston Bap.
Feb 6, 2019|L|58|64||SE Louisiana
Feb 9, 2019|W|70|61||Incarnate Word
Feb 13, 2019|L|69|70||Sam Houston
Feb 16, 2019|L|58|68||New Orleans

Total Points For:|1677
Total Points Against:|1669
Average Points For:|67.08
Average Points Against:|66.76
Average Point Difference:|0.32

Win Percentage:|40.0
