Date|Win?|Points For|Points Against|OT?|Opponent
Nov 6, 2018|W|118|84||Kentucky
Nov 11, 2018|W|94|72||Army
Nov 14, 2018|W|84|46||E. Michigan
Nov 19, 2018|W|90|64||San Diego St
Nov 20, 2018|W|78|72||Auburn
Nov 21, 2018|L|87|89||Gonzaga
Nov 27, 2018|W|90|69||Indiana
Dec 1, 2018|W|113|49||Stetson
Dec 5, 2018|W|84|54||Hartford
Dec 8, 2018|W|91|58||Yale
Dec 18, 2018|W|101|50||Princeton
Dec 20, 2018|W|69|58||Texas Tech
Jan 5, 2019|W|87|68||Clemson
Jan 8, 2019|W|87|65||Wake Forest
Jan 12, 2019|W|80|78||Florida St.
Jan 14, 2019|L|91 |95|OT|Syracuse
Jan 19, 2019|W|72|70||Virginia
Jan 22, 2019|W|79|64||Pittsburgh
Jan 26, 2019|W|66|53||Georgia Tech
Jan 28, 2019|W|83|61||Notre Dame
Feb 2, 2019|W|91|61||St. John&#039;s
Feb 5, 2019|W|80|55||Boston College
Feb 9, 2019|W|81|71||Virginia
Feb 12, 2019|W|71|69||Louisville
Feb 16, 2019|W|94|78||NC State

Total Points For:|2161
Total Points Against:|1653
Average Points For:|86.44
Average Points Against:|66.12
Average Point Difference:|20.32

Win Percentage:|92.0
