Date|Win?|Points For|Points Against|OT?|Opponent
Nov 6, 2018|L|68|86||UC Irvine
Nov 13, 2018|L|80|83||Nicholls St.
Nov 18, 2018|W|87|59||Bethesda
Nov 23, 2018|L|73|77||NW Nazarene
Nov 24, 2018|L|55|66||UCSB
Nov 27, 2018|W|98|44||
Dec 1, 2018|W|67|54||North Dakota
Dec 5, 2018|L|70|90||Washington St.
Dec 8, 2018|L|67|73||Cal-Baker.
Dec 15, 2018|L|80|89||Neb.-Omaha
Dec 21, 2018|L|56|77||Santa Clara
Dec 29, 2018|L|55|72||Idaho St.
Dec 31, 2018|L|87|93||Weber St.
Jan 3, 2019|W|74|71||E. Washington
Jan 5, 2019|L|79 |83|OT|N. Colorado
Jan 10, 2019|L|67|77||Montana St.
Jan 19, 2019|L|51|69||Montana
Jan 24, 2019|L|48|69||Sacramento St.
Jan 26, 2019|L|53|69||Portland St.
Feb 2, 2019|L|73|86||N. Arizona
Feb 4, 2019|L|64|75||So. Utah
Feb 7, 2019|L|59|100||Montana
Feb 9, 2019|L|72|86||Montana St.
Feb 14, 2019|L|47|75||N. Colorado

Total Points For:|1630
Total Points Against:|1823
Average Points For:|67.9166666667
Average Points Against:|75.9583333333
Average Point Difference:|-8.04166666667

Win Percentage:|16.6666666667
