Date|Win?|Points For|Points Against|OT?|Opponent
Nov 6, 2018|W|84|50||Oral Roberts
Nov 9, 2018|W|74|60||Robert Morris
Nov 11, 2018|W|83|70||Stetson
Nov 19, 2018|L|62|85||Nebraska
Nov 20, 2018|L|80|99||USC
Nov 24, 2018|L|66|77||Murray St.
Nov 28, 2018|L|69|88||Air Force
Dec 1, 2018|L|77|101||Oregon St.
Dec 5, 2018|W|84|78||W. Kentucky
Dec 15, 2018|L|67|74||N. Dakota St.
Dec 18, 2018|L|63|71||Arkansas St.
Dec 22, 2018|W|93|72||Ark.-Pine Bluff
Dec 30, 2018|W|110|56||
Jan 2, 2019|L|70|75||S. Illinois
Jan 5, 2019|L|66|82||Valparaiso
Jan 8, 2019|W|72|57||Indiana St.
Jan 12, 2019|W|69|64||Bradley
Jan 16, 2019|L|64|70||Evansville
Jan 20, 2019|L|63|74||Drake
Jan 23, 2019|W|70|35||Loyola-Chi.
Jan 26, 2019|W|55|37||Bradley
Jan 29, 2019|W|55|54 |OT|Valparaiso
Feb 2, 2019|L|59|64||Northern Iowa
Feb 6, 2019|W|65|59||S. Illinois
Feb 10, 2019|W|66|65||Illinois St.
Feb 13, 2019|W|68|56||Evansville
Feb 17, 2019|W|65|61||Loyola-Chi.

Total Points For:|1919
Total Points Against:|1834
Average Points For:|71.0740740741
Average Points Against:|67.9259259259
Average Point Difference:|3.14814814815

Win Percentage:|55.5555555556
