Date|Win?|Points For|Points Against|OT?|Opponent
Nov 6, 2018|L|87|92||Kansas
Nov 11, 2018|W|106|82||FGCU
Nov 14, 2018|W|80|59||UL-Monroe
Nov 18, 2018|W|101|33||Tenn. Tech
Nov 22, 2018|W|87|67||UCLA
Nov 23, 2018|W|78|68||Texas
Nov 27, 2018|L|78 |82|OT|Louisville
Nov 30, 2018|W|78|67||Rutgers
Dec 3, 2018|W|90|68||Iowa
Dec 8, 2018|W|63|59||Florida
Dec 16, 2018|W|104|83||Green Bay
Dec 21, 2018|W|99|69||Oakland
Dec 29, 2018|W|88|60||N. Illinois
Jan 2, 2019|W|81|55||Northwestern
Jan 5, 2019|W|86|77||Ohio St.
Jan 8, 2019|W|77|59||Purdue
Jan 13, 2019|W|71|56||Penn St.
Jan 17, 2019|W|70|64||Nebraska
Jan 21, 2019|W|69|55||Maryland
Jan 24, 2019|W|82|67||Iowa
Jan 27, 2019|L|63|73||Purdue
Feb 2, 2019|L|75 |79|OT|Indiana
Feb 5, 2019|L|74|79||Illinois
Feb 9, 2019|W|79|55||Minnesota
Feb 12, 2019|W|67|59||Wisconsin
Feb 17, 2019|W|62|44||Ohio St.

Total Points For:|2095
Total Points Against:|1711
Average Points For:|80.5769230769
Average Points Against:|65.8076923077
Average Point Difference:|14.7692307692

Win Percentage:|80.7692307692
