Date|Win?|Points For|Points Against|OT?|Opponent
Nov 6, 2018|L|67|78||North Carolina
Nov 10, 2018|W|68|60||High Point
Nov 13, 2018|W|94|35||
Nov 18, 2018|L|64|75||Stanford
Nov 21, 2018|W|99|65||Oklahoma
Nov 23, 2018|W|97|46||Coppin St.
Nov 26, 2018|W|81|61||Mars Hill
Dec 1, 2018|W|79|62||South Carolina
Dec 4, 2018|L|47|72||ETSU
Dec 6, 2018|W|112|58||Kansas
Dec 9, 2018|W|82|71||Ky. Christian
Dec 15, 2018|W|92|49||Coastal Carolina
Dec 19, 2018|L|87|98||UNC-Ash.
Dec 29, 2018|W|74|54||Miss. State
Jan 3, 2019|W|112|81||W. Carolina
Jan 5, 2019|W|78|74||The Citadel
Jan 10, 2019|W|72|43||Mercer
Jan 12, 2019|W|90|76||UNC-Green.
Jan 19, 2019|W|59|54||VMI
Jan 24, 2019|W|107|106 |OT|Furman
Jan 26, 2019|W|80|69||Samford
Jan 31, 2019|W|76|67||Chattanooga
Feb 2, 2019|W|99|61||Mercer
Feb 7, 2019|W|78|76 |OT|The Citadel
Feb 9, 2019|W|83|56||ETSU
Feb 14, 2019|W|95|84||W. Carolina
Feb 16, 2019|W|80|50||VMI

Total Points For:|2252
Total Points Against:|1781
Average Points For:|83.4074074074
Average Points Against:|65.962962963
Average Point Difference:|17.4444444444

Win Percentage:|85.1851851852
