Date|Win?|Points For|Points Against|OT?|Opponent
Nov 6, 2018|W|91|58||
Nov 10, 2018|L|71|86||W. Kentucky
Nov 16, 2018|L|60|77||Mercer
Nov 21, 2018|W|92|90||W. Illinois
Dec 1, 2018|W|87|70||UNC-Ash.
Dec 5, 2018|L|74|87||Tulane
Dec 8, 2018|L|62|80||ETSU
Dec 15, 2018|W|108|79||
Dec 18, 2018|W|75|72||Chattanooga
Dec 22, 2018|L|53|93||Fresno St.
Dec 30, 2018|L|80|94||Bowling Green
Jan 3, 2019|L|87 |92|OT|E. Illinois
Jan 5, 2019|L|69 |74|OT|SE Missouri St.
Jan 10, 2019|L|77|98||Murray St.
Jan 12, 2019|L|70|72||Austin Peay
Jan 17, 2019|L|73|97||E. Kentucky
Jan 19, 2019|L|77|85||Morehead St.
Jan 24, 2019|L|64|66||E. Illinois
Jan 26, 2019|W|85|69||SIUE
Jan 31, 2019|L|67|68||Tennessee St.
Feb 2, 2019|L|67|82||Belmont
Feb 7, 2019|W|66|64||Jax. State
Feb 9, 2019|W|77|58||Tenn. Tech
Feb 14, 2019|W|81|72||SE Missouri St.
Feb 16, 2019|W|73|69||SIUE

Total Points For:|1886
Total Points Against:|1952
Average Points For:|75.44
Average Points Against:|78.08
Average Point Difference:|-2.64

Win Percentage:|40.0
