Date|Win?|Points For|Points Against|OT?|Opponent
Nov 9, 2018|W|78|75 |OT|George Mason
Nov 12, 2018|L|51|63||Northwestern
Nov 16, 2018|W|68|44||New Hamp.
Nov 24, 2018|W|73|69||UMBC
Nov 27, 2018|W|74|64||VMI
Nov 30, 2018|L|58|64||Wagner
Dec 4, 2018|W|95|82||St. Fran.-Pa.
Dec 8, 2018|L|83|85||Howard
Dec 18, 2018|L|55|56||Mt St Mary&#039;s
Dec 22, 2018|W|82|58||Md.-E. Shore
Dec 29, 2018|L|67 |71|OT|George Wash.
Jan 2, 2019|W|86|74||Boston U.
Jan 6, 2019|L|69|73||Colgate
Jan 9, 2019|W|71|63||Navy
Jan 12, 2019|L|54|55||Bucknell
Jan 16, 2019|L|76|83||Lehigh
Jan 19, 2019|L|79 |84|OT|Lafayette
Jan 23, 2019|W|70|66||Boston U.
Jan 26, 2019|W|76|68||Boston U.
Jan 30, 2019|W|74|68||Bucknell
Feb 2, 2019|W|66|49||Loyola-Md.
Feb 6, 2019|L|67|77||Holy Cross
Feb 9, 2019|W|71|68||Navy
Feb 13, 2019|L|84|86||Army
Feb 16, 2019|L|81 |83|OT|Loyola-Md.

Total Points For:|1808
Total Points Against:|1728
Average Points For:|72.32
Average Points Against:|69.12
Average Point Difference:|3.2

Win Percentage:|52.0
