Date|Win?|Points For|Points Against|OT?|Opponent
Nov 6, 2018|W|75|65||SE Missouri St.
Nov 10, 2018|W|62|58||Troy
Nov 13, 2018|W|69|58||N. Alabama
Nov 17, 2018|W|66|64||Seton Hall
Nov 21, 2018|L|73|75||Pittsburgh
Nov 24, 2018|W|73|61||Cent. Arkansas
Dec 1, 2018|W|64|52||Butler
Dec 5, 2018|L|56|61||S. Illinois
Dec 9, 2018|W|65|61||Oregon St.
Dec 16, 2018|L|64|68||Houston
Dec 19, 2018|W|74|65||NC Central
Dec 22, 2018|L|59|81||Florida St.
Dec 30, 2018|W|83|55||App. St.
Jan 6, 2019|W|60|53||Rhode Island
Jan 9, 2019|W|65|62||Massachusetts
Jan 12, 2019|W|71|64||La Salle
Jan 15, 2019|W|63|60||Fordham
Jan 18, 2019|W|68|57||Saint Joseph&#039;s
Jan 23, 2019|L|73|77||Duquesne
Jan 26, 2019|L|53|54||Davidson
Jan 30, 2019|L|81|84||Richmond
Feb 2, 2019|L|54|65||Rhode Island
Feb 5, 2019|W|73|60||Dayton
Feb 8, 2019|L|61|91||Saint Joseph&#039;s
Feb 13, 2019|W|73|58||George Wash.
Feb 16, 2019|W|62|49||La Salle

Total Points For:|1740
Total Points Against:|1658
Average Points For:|66.9230769231
Average Points Against:|63.7692307692
Average Point Difference:|3.15384615385

Win Percentage:|65.3846153846
